decision,title,abstract,identifier,id,source,journal,authors,year,type,level,position,name
,The American Psychological Association Task Force Assessment Of Violent Video Games: Science In The Service Of Public Interest,"A task force of experts was convened by the American Psychological Association (APA) to update the knowledge and policy about the impact of violent video game use on potential adverse outcomes. This APA Task Force on Media Violence examined the existing literature, including the meta-analyses in the field, since the last APA report on media violence in 2005. Because the most recent meta-analyses were published in 2010 and reflected work through 2009, the task force conducted a search of the published studies from 2009-2013. These recently published articles were scored and assessed by a systematic evidentiary review, followed by a meta-analysis of the high utility studies, as documented in the evidentiary review. Consistent with the literature that we reviewed, we found that violent video game exposure was associated with: an increased composite aggression score; increased aggressive behavior increased aggressive cognitions; increased aggressive affect, increased desensitization, and decreased empathy and increased physiological arousal. The size of the effects was similar to that in prior meta-analyses, suggesting a stable result. Our task force concluded that violent video game use is a risk factor for adverse outcomes, but found insufficient studies to examine any potential link between violent video game use and delinquency or criminal behavior. Our technical report is the basis of this article. © 2017 American Psychological Association.",doi,10.1037/a0040413,Scopus,American Psychologist,"Calvert S.L., Appelbaum M., Dodge K.A., Graham S., Nagayama Hall G.C., Hamby S., Fasig-Caldwell L.G., Citkowicz M., Galloway D.P., Hedges L.V.",2017,Article,NA,reviewer1,Andreas
,The Benefits Of Playing Video Games,"Video games are a ubiquitous part of almost all children's and adolescents' lives, with 97% playing for at least one hour per day in the United States. The vast majority of research by psychologists on the effects of ""gaming"" has been on its negative impact: the potential harm related to violence, addiction, and depression. We recognize the value of that research; however, we argue that a more balanced perspective is needed, one that considers not only the possible negative effects but also the benefits of playing these games. Considering these potential benefits is important, in part, because the nature of these games has changed dramatically in the last decade, becoming increasingly complex, diverse, realistic, and social in nature. A small but significant body of research has begun to emerge, mostly in the last five years, documenting these benefits. In this article, we summarize the research on the positive effects of playing video games, focusing on four main domains: cognitive, motivational, emotional, and social. By integrating insights from developmental, positive, and social psychology, as well as media psychology, we propose some candidate mechanisms by which playing video games may foster real-world psychosocial benefits. Our aim is to provide strong enough evidence and a theoretical rationale to inspire new programs of research on the largely unexplored mental health benefits of gaming. Finally, we end with a call to intervention researchers and practitioners to test the positive uses of video games, and we suggest several promising directions for doing so. © 2013 American Psychological Association.",doi,10.1037/a0034857,Scopus,American Psychologist,"Granic I., Lobel A., Engels R.C.M.E.",2014,Article,NA,reviewer1,Andreas
,The Effect Of A Β-Adrenoceptor Antagonist On Accommodative Adaptation In Hong Kong Children,"Purpose: Increased susceptibility to nearwork-induced accommodative adaptation has been suggested as a risk factor for myopia development. We investigated whether accommodative adaptation may explain in part the high prevalence of myopia in Hong Kong children and examined the effect of β-antagonism with topical timolol maleate on accommodative adaptation. Methods: Thirty children (10 emmetropes and 20 myopes) aged between 8 and 12 years were recruited. Tonic accommodation was measured before and after 5 min of video game-playing using an open-field Shin-Nippon auto refractor. Measurements were repeated 30 min after timolol instillation. Results: Children with progressing myopia demonstrated accommodative adaptation following the near task, whereas stable myopes showed counter-adaptive, hyperopic accommodative changes. Timolol increased the magnitude of accommodative adaptation in the stable myopes but had little effect on responses of the progressing myopes or emmetropes. Conclusions: Neuropharmacological modulation of the accommodative system may have a possible etiological role in the progression of myopia.",doi,10.1080/02713680490908571,Scopus,Current Eye Research,"Chen J.C., Schmid K.L., Brown B., Edwards M.H.",2005,Article,NA,reviewer1,Andreas
,The Effect Of Online Consumer Reviews On New Product Sales,"This study examines the effect of online reviews on new product sales for consumer electronics and video games. Analyses of panel data of 332 new products from Amazon.com over nine months reveal that the valence of reviews and the volume of page views have a stronger effect on search products, whereas the volume of reviews is more important for experience products. The results also show that the volume of reviews has a significant effect on new product sales in the early period and such effect decreases over time. Moreover, the percentage of negative reviews has a greater effect than that of positive reviews, confirming the negativity bias. Thus, marketers need to consider the distinctive influences of various aspects of online reviews when launching new products and devising e-marketing strategies. Copyright © 2012 M.E. Sharpe, Inc. All rights reserved.",doi,10.2753/JEC1086-4415170102,Scopus,International Journal of Electronic Commerce,"Cui G., Lui H.-K., Guo X.",2012,Article,NA,reviewer1,Andreas
,The Effect Of Type A Personality On Physiological Arousal While Playing Computer Games,"Despite the widespread use of computer games, there is a lack of systematic research in the area-particularly on their ""addictiveness"" potential. Anecdotal evidence suggests that computer game addiction may be due to arousal properties of computer games, although other factors may be important. This study examined the relationship between Type A personality and arousal in computer-game play. It was hypothesised that, during computer-game play, Type A and Type B subjects would have significantly higher heart rates as compared with baseline levels and that Type A subjects would experience a significantly greater increase in arousal when playing a computer game than Type B subjects. These hypotheses were both supported and the results are discussed in relation to arousal, personality, and addiction. © 1995.",doi,10.1016/0306-4603(95)00001-S,Scopus,Addictive Behaviors,"Griffiths M.D., Dancaster I.",1995,Article,NA,reviewer1,Andreas
,"The Effect Of Violent And Nonviolent Video Games On Heart Rate Variability, Sleep, And Emotions In Adolescents With Different Violent Gaming Habits","OBJECTIVE: To study cardiac, sleep-related, and emotional reactions to playing violent (VG) versus nonviolent video games (NVG) in adolescents with different gaming habits. METHODS: Thirty boys (aged 13-16 years, standard deviation = 0.9), half of them low-exposed (≤1 h/d) and half high-exposed (≥3 h/d) to violent games, played a VG/NVG for 2 hours during two different evenings in their homes. Heart rate (HR) and HR variability were registered from before start until next morning. A questionnaire about emotional reactions was administered after gaming sessions and a sleep diary on the following mornings. RESULTS: During sleep, there were significant interaction effects between group and gaming condition for HR (means [standard errors] for low-exposed: NVG 63.8 [2.2] and VG 67.7 [2.4]; for high-exposed: NVG 65.5 [1.9] and VG 62.7 [1.9]; F(1,28) = 9.22, p = .005). There was also a significant interaction for sleep quality (low-exposed: NVG 4.3 [0.2] and VG 3.7 [0.3]); high-exposed: NVG 4.4 [0.2] and VG 4.4 [0.2]; F(1,28) = 3.51, p = .036, one sided), and sadness after playing (low-exposed: NVG 1.0 [0.0] and VG 1.4 [0.2]; high-exposed: NVG 1.2 [0.1] and VG 1.1 [0.1]; (F(1,27) = 6.29, p = .009, one sided). CONCLUSIONS: Different combinations of the extent of (low versus high) previous VG and experimental exposure to a VG or an NVG are associated with different reaction patterns - physiologically, emotionally, and sleep related. Desensitizing effects or selection bias stand out as possible explanations. Copyright © 2013 by the American Psychosomatic Society.",doi,10.1097/PSY.0b013e3182906a4c,Scopus,Psychosomatic Medicine,"Ivarsson M., Anderson M., Åkerstedt T., Lindblad F.",2013,Article,NA,reviewer1,Andreas
,The Effect Of Virtual Reality Distraction On Pain Relief During Dressing Changes In Children With Chronic Wounds On Lower Limbs,"It has been demonstrated that patients with chronic wounds experience the most pain during dressing changes. Currently, researchers focus mostly on analgesics and appropriate dressing materials to relieve pain during dressing changes of chronic wounds. However, the effect of nonpharmacologic interventions, such as virtual reality distraction, on pain management during dressing changes of pediatric chronic wounds remains poorly understood. To investigate the effect of virtual reality distraction on alleviating pain during dressing changes in children with chronic wounds on their lower limbs. A prospective randomized study. A pediatric center in a tertiary hospital. Sixty-five children, aged from 4 to 16 years, with chronic wounds on their lower limbs. Pain and anxiety scores during dressing changes were recorded by using the Wong-Baker Faces picture scale, visual analogue scale, and pain behavior scale, as well as physiological measurements including pulse rate and oxygen saturation. Time length of dressing change was recorded. Virtual reality distraction significantly relieved pain and anxiety scores during dressing changes and reduced the time length for dressing changes as compared to standard distraction methods. The use of virtual reality as a distraction tool in a pediatric ward offered superior pain reduction to children as compared to standard distractions. This device can potentially improve clinical efficiency by reducing length time for dressing changes. © 2015 American Society for Pain Management Nursing.",doi,10.1016/j.pmn.2015.03.001,Scopus,Pain Management Nursing,"Hua Y., Qiu R., Yao W.-Y., Zhang Q., Chen X.-L.",2015,Article,NA,reviewer1,Andreas
,"The Effects Of Autonomous Difficulty Selection On Engagement, Motivation, And Learning In A Motion-Controlled Video Game Task","This experiment investigated the relationship between motivation, engagement, and learning in a video game task. Previous studies have shown increased autonomy during practice leads to superior retention of motor skills, but it is not clear why this benefit occurs. Some studies suggest this benefit arises from increased motivation during practice; others suggest the benefit arises from better information processing. Sixty novice participants were randomly assigned to a self-controlled group, who chose the progression of difficulty during practice, or to a yoked group, who experienced the same difficulty progression but did not have choice. At the end of practice, participants completed surveys measuring intrinsic motivation and engagement. One week later, participants returned for a series of retention tests at three different difficulty levels. RM-ANCOVA (controlling for pre-test) showed that the self-controlled group had improved retention compared to the yoked group, on average, β = 46.78, 95% CI = [2.68, 90.87], p = 0.04, but this difference was only statistically significant on the moderate difficulty post-test (p = 0.004). The self-controlled group also showed greater intrinsic motivation during practice, t(58) = 2.61, p = 0.01. However, there was no evidence that individual differences in engagement (p = 0.20) or motivation (p = 0.87) were associated with learning, which was the relationship this experiment was powered to detect. These data are inconsistent with strictly motivational accounts of how autonomy benefits learning, instead suggesting the benefits of autonomy may be mediated through other mechanisms. For instance, within the information processing framework, the learning benefits may emerge from learners appropriately adjusting difficulty to maintain an appropriate level of challenge (i.e., maintaining the relationship between task demands and cognitive resources). © 2016 Elsevier B.V.",doi,10.1016/j.humov.2016.08.005,Scopus,Human Movement Science,"Leiker A.M., Bruzi A.T., Miller M.W., Nelson M., Wegman R., Lohse K.R.",2016,Article,NA,reviewer1,Andreas
,The Effects Of Prosocial And Aggressive Video Games On Children’s Donating And Helping.,"We investigated the effects of a prosocial and an aggressive videogame on children's prosocial behavior. Third-, fourth-, seventh-, and eighth-grade boys and girls (N = 160) were randomly assigned to either a control condition or one of four treatment conditions. In two of the treatment conditions, children played a videogame with prosocial content either singly or cooperatively with another child. In the other two conditions, children played an aggressive videogame either singly or competitively. Subsequent levels of donating and helping were measured. A three-way analysis of variance indicated that older students donated significantly more than did younger students. Children who played either of the aggressive videogames donated significantly less than did those who played prosocial games by themselves. No significant effects were found for helping. Playing the prosocial videogame did not increase prosocial responding, but playing the aggressive videogame tended to suppress this behavior. The failure of the prosocial game to accelerate prosocial responding might be due to the relatively brief treatments used in this study and/or to the particular prosocial videogame utilized.",doi,10.1080/00221325.1987.10532488,anderson2010,Journal of Genetic Psychology,"Chambers, J. H., Ascione, F. R.",1987,NA,NA,reviewer1,Andreas
,"The Effects Of Single Bouts Of Aerobic Exercise, Exergaming, And Videogame Play On Cognitive Control","Objective: The effects of single bouts of aerobic exercise, exergaming, and action videogame play on event-related brain potentials (ERPs) and task performance indices of cognitive control were investigated using a modified flanker task that manipulated demands of attentional inhibition. Methods: Participants completed four counterbalanced sessions of 20min of activity intervention (i.e., seated rest, seated videogame play, and treadmill-based and exergame-based aerobic exercise at 60% HRmax) followed by cognitive testing once heart rate (HR) returned to within 10% of pre-activity levels. Results: Results indicated decreased RT interference following treadmill exercise relative to seated rest and videogame play. P3 amplitude was increased following treadmill exercise relative to rest, suggesting an increased allocation of attentional resources during stimulus engagement. The seated videogame and exergame conditions did not differ from any other condition. Conclusions: The findings indicate that single bouts of treadmill exercise may improve cognitive control through an increase in the allocation of attentional resources and greater interference control during cognitively demanding tasks. However, similar benefits may not be derived following short bouts of aerobic exergaming or seated videogame participation. Significance: Although exergames may increase physical activity participation, they may not exert the same benefits to brain and cognition as more traditional physical activity behaviors. © 2011 International Federation of Clinical Neurophysiology.",doi,10.1016/j.clinph.2011.01.049,Scopus,Clinical Neurophysiology,"O'Leary K.C., Pontifex M.B., Scudder M.R., Brown M.L., Hillman C.H.",2011,Article,NA,reviewer1,Andreas
,The Effects Of Time-Varying Rewards On The Evolution Of Cooperation,"Understanding how cooperative behavior emerges within a population of autonomous individuals has been the focus of a great deal of research in biology, economics and more recently in the multi-agent systems domain. However, there are still many open questions. In this paper, we address some of these questions by investigating the effects of time-varying, non-symmetric rewards on the evolution of cooperation in the spatial Prisoner's dilemma game. The rationale behind this approach is based on the notion that the associated payoffs from pursuing certain strategies do vary among members of real-world populations. In our model, agents with limited cognitive capacity play the game with their local neighbours. In addition to its game playing strategy, each agent has additional attributes that can be used to control the number of rounds of the game the agent actually participates in, as well as the magnitude of any rewards that it receives. Numerical simulations show that dynamic updates to payoff values induce a change in equilibrium cooperation levels. This suggests that heterogeneous payoff values and social diversity within a cost-benefit context are important factors in the promotion of cooperation in the spatial Prisoner's dilemma game. © Springer-Verlag 2009.",doi,10.1007/s12065-009-0032-1,Scopus,Evolutionary Intelligence,"Rezaei G., Kirley M.",2009,Article,NA,reviewer1,Andreas
,The Energy Cost Of Playing Active Video Games In Children With Obesity And Children Of A Healthy Weight,"What is already known about this subject Active video games (AVGs) are being marketed as exercise tools. AVG play can result in light-to-moderate intensity physical activity. What this study adds A comparison correcting for body size between the energy expended by children with obesity and those of a healthy weight playing AVGs. An examination of several variables related to the energy cost of AVG play including steps taken and rate of perceived exertion. There may be some differences in how children with obesity and children of a healthy weight play AVGs. Background Increasing physical activity and reducing sedentary behaviour form a large part of the treatment of paediatric obesity. However, many children today spend prolonged periods of time playing sedentary video games. Active video games (AVGs) represent a novel and child friendly form of physical activity. Objectives To measure the energy cost of playing two AVGs in children with obesity and healthy age- and gender-matched children. Methods The energy cost of gaming and heart rates achieved during gaming conditions were compared between groups. Results AVG play can result in light-to-moderate intensity physical activity (2.7-5.4metabolic equivalents). When corrected for fat-free mass those with obesity expended significantly less energy than healthy weight peers playing Nintendo Wii Fit Free Jogging (P=0.017). No significant difference was seen between groups in the energy cost of playing Boxing. Conclusion Certain AVGs, particularly those that require lower limb movement, could be used to increase total energy expenditure, replace more sedentary activities, or achieve moderate intensity physical activity among children with obesity. There seems to be some differences in how children with obesity and children of a healthy weight play AVGs. This could result in those with obesity expending less energy than their lean peers during AVG play. © 2013 The Authors. Pediatric Obesity © 2013 International Association for the Study of Obesity.",doi,10.1111/j.2047-6310.2013.00172.x,Scopus,Pediatric Obesity,"O'Donovan C., Roche E.F., Hussey J.",2014,Article,NA,reviewer1,Andreas
,The Envious Brain: The Neural Basis Of Social Comparison,"Humans have a drive to evaluate themselves by examining their abilities and outcomes in comparison to others. The present study examined the emotional and neural correlates of upward social comparison (comparison with those who have more) and downward social comparison (comparison with those who have less). Two experiments were conducted with volunteers in an interactive game of chance, in which a putative player won or lost more money than the participant. The results showed that even when participants lost money, they expressed joy and schadenfreude (gloating) if the other player had lost more money. On the other hand when they actually won money, but the other player had won more they expressed envy. This pattern was also demonstrated in a differential BOLD response in the ventral striatum. Comparing the activations between an actual gain and a relative gain indicated that even when a person loses money, merely adding information about another person's greater loss may increase ventral striatum activations to a point where these activations are similar to those of an actual gain. We suggest that the ventral striatum plays a role in mediating the emotional consequences of social comparison. © 2010 Wiley-Liss, Inc.",doi,10.1002/hbm.20972,Scopus,Human Brain Mapping,"Dvash J., Gilam G., Ben-Ze'ev A., Hendler T., Shamay-Tsoory S.G.",2010,Article,NA,reviewer1,Andreas
,The Evolutionary Dynamics Of A Population Model With A Strong Allee Effect,"An evolutionary game theoretic model for a population subject to predation and a strong Allee threshold of extinction is analyzed using, among other methods, Poincaré-Bendixson theory. The model is a nonlinear, plane autonomous system whose state variables are population density and the mean of a phenotypic trait, which is subject to Darwinian evolution, that determines the population's inherent (low density) growth rate (fitness). A trade-off is assumed in that an increase in the inherent growth rate results in a proportional increase in the predator's attack rate. The main results are that orbits equilibrate (there are no cycles or cycle chains of saddles), that the extinction set (or Allee basin) shrinks when evolution occurs, and that the meant trait component of survival equilibria occur at maxima of the inherent growth rate (as a function of the trait).",doi,10.3934/mbe.2015.12.643,Scopus,Mathematical Biosciences and Engineering,Cushing J.M.,2015,Article,NA,reviewer1,Andreas
,The Facial And Subjective Emotional Reaction In Response To A Video Game Designed To Train Emotional Regulation (Playmancer),"Several aspects of social and emotional functioning are abnormal in people with eating disorders. The aim of the present study was to measure facial emotional expression in patients with eating disorders and healthy controls whilst playing a therapeutic video game (Playmancer) designed to train individuals in emotional regulation. Participants were 23 ED patients (11 AN, 12 BN) and 11 HCs. ED patients self reported more anger at baseline but expressed less facial expression of anger during the Playmancer game. The discrepancy between self-report and non-verbal expression may lead to problems in social communication. © 2012 John Wiley & Sons, Ltd and Eating Disorders Association.",doi,10.1002/erv.2212,Scopus,European Eating Disorders Review,"Claes L., Jiménez-Murcia S., Santamaría J.J., Moussa M.B., Sánchez I., Forcano L., Magnenat-Thalmann N., Konstantas D., Overby M.L., Nielsen J., Bults R.G.A., Granero R., Lam T., Kalapanidas E., Treasure J., Fernández-Aranda F.",2012,Article,NA,reviewer1,Andreas
,The Impact Of A School-Based Active Video Game Play Intervention On Children's Physical Activity During Recess,"Purpose. To assess physical activity levels during active video game play over time and compare this to 'free play' associated with recess activity in a sample of British primary school children over a 6-week period. Basic procedures. Thirty children (ages 10-11, 12 boys, 18 girls) from central England were randomly selected to participate in a 6 week, recess based, active video gaming intervention (n = 15) or act as controls (n = 15). Repeated measures analysis of covariance (controlling for body fatness) was used to examine any differences in physical activity, determined by pedometry and heart rate monitoring over time and between intervention and control groups. Main Findings. Children in the intervention accumulated significantly greater steps/day than the control group during the first week of the intervention. This pattern was reversed at the mid and end points of the intervention (p = .03). Irrespective of time point, children engaging in active video game play spent a lesser percentage of time engaged in MVPA than the controls undertaking 'traditional' recess activity (p = .0001). Conclusions. Active video game play does not appear to be a sustainable means to enhance children's physical activity. Although physical activity (steps/min) was greater on initial presentation of active video games compared to 'traditional' recess activity, this appears to be an acute effect.",doi,10.2478/v10038-009-0023-1,Scopus,Human Movement,"Duncan M.J., Staples V.",2010,Article,NA,reviewer1,Andreas
,The Impact Of Anxiety On Social Decision-Making: Behavioral And Electrodermal Findings,"Anxiety plays an important role in social behavior. For instance, high-anxious individuals are more likely to avoid such social interactions as communicating with strangers. In this study, we investigate the impact of anxiety on social decision-making. The classic ultimatum game (UG) paradigm was utilized in concert with skin conductance recording. Behavioral results reveal that when playing as responders, high-trait anxiety (HTA) participants with lower levels of self-esteem, as well as low-trait anxiety (LTA) participants with higher levels of impulsivity, were more likely to accept human-proposed inequitable offers. In addition, the HTA participants rejected more computer-proposed inequitable offers than did LTA participants. Moreover, the skin conductance response to inequitable offers was correlated with levels of anxiety in the HTA group, but not in the LTA group. In conclusion, people differing in levels of anxiety showed distinct behavior patterns and autonomic neural responses during social decision-making, whereas the levels of self-esteem, impulsivity, and depression might be additional moderating factors. These findings contextualize high-anxious people's avoidance tendency in social interaction. © 2013 Copyright Taylor and Francis Group, LLC.",doi,10.1080/17470919.2012.694372,Scopus,Social Neuroscience,"Wu T., Luo Y., Broster L.S., Gu R., Luo Y.-J.",2013,Article,NA,reviewer1,Andreas
,The Impact Of Loss Of Control On Movement Bcis,"Brain-computer interfaces (BCIs) are known to suffer from spontaneous changes in the brain activity. If changes in the mental state of the user are reflected in the brain signals used for control, the behavior of a BCI is directly influenced by these states. We investigate the influence of a state of loss of control in a variant of Pacman on the performance of BCIs based on motor control. To study the effect a temporal loss of control has on the BCI performance, BCI classifiers were trained on electroencephalography (EEG) recorded during the normal control condition, and the classification performance on segments of EEG from the normal and loss of control condition was compared. Classifiers based on event-related desynchronization unexpectedly performed significantly better during the loss of control condition; for the event-related potential classifiers there was no significant difference in performance. © 2006 IEEE.",doi,10.1109/TNSRE.2011.2166562,Scopus,IEEE Transactions on Neural Systems and Rehabilitation Engineering,"Reuderink B., Poel M., Nijholt A.",2011,Article,NA,reviewer1,Andreas
,The Important Role Of The Context In Which Achievement Goals Are Adopted: An Experimental Test,"Two experimental studies using Elliot, Murayama, and Pekrun’s (Journal of Educational Psychology 103(3):632–648, 2011) differentiation between self-goals and task-goals, were conducted to examine the relative influence of achievement goals and motivational contexts on behavioral and emotional engagement. In Study 1, 133 college students were prompted to adopt self-goals (intrapersonal standards) or other-goals (performance standards) in one of two motivational contexts (autonomy-supportive or autonomy-suppressive) while playing a computer game. In Study 2, 129 college students performed the same assignment, this time adopting either other-goals or task-goals (absolute standards). Study 1 indicated that autonomy-support facilitated behavioral and emotional engagement in autonomy suppressive contexts, but self-goals merely promoted emotional engagement relative to other-goals. Study 2 replicated Study 1’s findings by showing that autonomy support promoted self-reported behavioral engagement and task-goals promoted emotional engagement but further revealed that only when task-goals were adopted in an autonomy-supportive context did they promote better behavioral engagement than other-goals. Thus, Study 2 highlighted the importance of the context in which the achievement goals were adopted (i.e., autonomy-supportive versus suppressive) as an important determinant of the outcome. © 2017, Springer Science+Business Media New York.",doi,10.1007/s11031-016-9600-8,Scopus,Motivation and Emotion,"Benita M., Shane N., Elgali O., Roth G.",2017,Article,NA,reviewer1,Andreas
,The Influence Of Acutely Administered Nicotine On Cue-Induced Craving For Gambling In At-Risk Video Lottery Terminal Gamblers Who Smoke,"Evidence indicates that tobacco use and gambling often co-occur. Despite this association, little is known about how tobacco use affects the propensity to gamble. Nicotine, the putative addictive component of tobacco, has been reported to potentiate the hedonic value of other nonsmoking stimuli. Environmental cues have been identified as an important contributor to relapse in addictive behavior; however, the extent to which nicotine can affect the strength of gambling cues remains unknown. This study examined whether nicotine influences subjective ratings for gambling following gambling cues. In a mixed within/between-subjects design, 30 (20 men) video lottery terminal (VLT) gamblers ('moderate-risk' or 'problem' gamblers) who smoke daily were assigned to nicotine (4 mg deliverable) or placebo lozenge conditions. Subjective and behavioral responses were assessed at baseline, following lozenge, following neutral cues, and following presentation of gambling cues. Nicotine lozenge was found to significantly reduce tobacco-related cravings (P<0.05) but did not affect gambling-related cravings, the choice to play a VLT, or other subjective responses. These results suggest that a low dose of acutely administered nicotine does not increase cue-induced craving for gambling in at-risk VLT gamblers who smoke. © 2013 Wolters Kluwer Health | Lippincott Williams &Wilkins.",doi,10.1097/FBP.0b013e32835f3cff,Scopus,Behavioural Pharmacology,"McGrath D.S., Dorbeck A., Barrett S.P.",2013,Article,NA,reviewer1,Andreas
,The Influence Of Competitive And Cooperative Group Game Play On State Hostility.,"Most research on violent video game play suggests a positive relationship with aggression-related outcomes. Expanding this research, the current study examines the impact group size, game motivation, in-game behavior, and verbal aggression have on postgame play hostility. Consistent with previous research, group size and verbal aggression both displayed a significant positive relationship with hostility. From these results, avenues for future research on anti- and prosocial outcomes from group gaming are offered.",doi,10.1111/j.1468-2958.2007.00307.x,anderson2010,Human Communication Research,"Eastin, M. S.",2007,NA,NA,reviewer1,Andreas
,The Influence Of Personality Traits On Emotion Expression In Bulimic Spectrum Disorders: A Pilot Study,"Facial expressions are critical in forming social bonds and in signalling one's emotional state to others. In eating disorder patients, impairments in facial emotion recognition have been associated with eating psychopathology severity. Little research however has been carried out on how bulimic spectrum disorder (BSD) patients spontaneously express emotions. Our aim was to investigate emotion expression in BSD patients and to explore the influence of personality traits. Our study comprised 28 BSD women and 15 healthy controls. Facial expressions were recorded while participants played a serious video game. Expressions of anger and joy were used as outcome measures. Overall, BSD participants displayed less facial expressiveness than controls. Among BSD women, expressions of joy were positively associated with reward dependence, novelty seeking and self-directedness, whereas expressions of anger were associated with lower self-directedness. Our findings suggest that specific personality traits are associated with altered emotion facial expression in patients with BSD. Copyright © 2016 John Wiley & Sons, Ltd and Eating Disorders Association. Copyright © 2016 John Wiley & Sons, Ltd and Eating Disorders Association.",doi,10.1002/erv.2446,Scopus,European Eating Disorders Review,"Giner-Bartolomé C., Steward T., Wolz I., Jiménez-Murcia S., Granero R., Tárrega S., Fernández-Formoso J.A., Soriano-Mas C., Menchón J.M., Fernández-Aranda F.",2016,Article,NA,reviewer1,Andreas
,The Influence Of Violent And Nonviolent Computer Games On Implicit Measures Of Aggressiveness,"We examined the causal relationship between playing violent video games and increases in aggressiveness by using implicit measures of aggressiveness, which have become important for accurately predicting impulsive behavioral tendencies. Ninety-six adults were randomly assigned to play one of three versions of a computer game that differed only with regard to game content (violent, peaceful, or abstract game), or to work on a reading task. In the games the environmental context, mouse gestures, and physiological arousal-as indicated by heart rate and skin conductance-were kept constant. In the violent game soldiers had to be shot, in the peaceful game sunflowers had to be watered, and the abstract game simply required clicking colored triangles. Five minutes of play did not alter trait aggressiveness, yet an Implicit Association Test detected a change in implicit aggressive selfconcept. Playing a violent game produced a significant increase in implicit aggressive self-concept relative to playing a peaceful game. The well-controlled study closes a gap in the research on the causality of the link between violence exposure in computer games and aggressiveness with specific regard to implicit measures. We discuss the significance of importing recent social-cognitive theory into aggression research and stress the need for further development of aggression-related implicit measures. © 2009 Wiley-Liss, Inc.",doi,10.1002/ab.20329,Scopus,Aggressive Behavior,"Bluemke M., Friedrich M., Zumbach J.",2010,Article,NA,reviewer1,Andreas
,The Iowa Gambling Task In Fmri Images,"The Iowa Gambling Task (IGT) is a sensitive test for the detection of decision-making impairments in several neurological and psychiatric populations. Very few studies have employed the IGT in functional magnetic resonance imaging (fMRI) investigations, in part, because the task is cognitively complex. Here we report a method for exploring brain activity using fMRI during performance of the IGT. Decision-making during the IGT was associated with activity in several brain regions in a group of healthy individuals. The activated regions were consistent with the neural circuitry hypothesized to underlie somatic marker activation and decision-making. Specifically, a neural circuitry involving the dorsolateral prefrontal cortex (for working memory), the insula and posterior cingulate cortex (for representations of emotional states), the mesial orbitofrontal and ventromedial prefrontal cortex (for coupling the two previous processes), the ventral striatum and anterior cingulate/SMA (supplementary motor area) for implementing behavioral decisions was engaged. These results have implications for using the IGT to study abnormal mechanisms of decision making in a variety of clinical populations. © 2009 Wiley-Liss, Inc.",doi,10.1002/hbm.20875,Scopus,Human Brain Mapping,"Li X., Lu Z.-L., D'Argembeau A., Ng M., Bechara A.",2010,Article,NA,reviewer1,Andreas
,The Mind Module-Using An Affect And Personality Computational Model As A Game-Play Element,"This paper describes the Mind Module (MM) which can be used in game worlds to assign avatars and autonomous characters personality traits, emotions, emotional attachments and moods which together form finely granulated states which are especially appropriate in systems where individualized play experiences are desired. The MM is implemented as a spreading activation network where the different nodes represent affective properties and has been used in several experimental game prototypes. In this paper, results are reported from play-tests where representations of affective processes were used as game-play elements. The MM API can be used with the particular nodes described in this paper or extended for use with nodes appropriate to other applications. © 2014 IEEE.",doi,10.1109/TAFFC.2014.2309123,Scopus,IEEE Transactions on Affective Computing,Eladhari M.P.,2014,Article,NA,reviewer1,Andreas
,The Path Between Pedagogy And Technology: Establishing A Theoretical Basis For The Development Of Educational Game Environments,"The power of computer game technology is currently being harnessed to produce ""serious games"". These ""games"" are targeted at the education and training marketplace, and employ various key game-engine components such as the graphics and physics engines to produce realistic ""digital-world"" simulations of the real ""physical world"". Many approaches are driven by the technology and often lack a consideration of a firm pedagogical underpinning. The authors believe that an analysis and deployment of both the technological and pedagogical dimensions should occur together, with the pedagogical dimension providing the lead. This chapter explores the relationship between these two dimensions, and explores how ""pedagogy may inform the use of technology"", how various learning theories may be mapped onto the use of the affordances of computer game engines. Autonomous and collaborative learning approaches are discussed. The design of a serious game is broken down into spatial and temporal elements. The spatial dimension is related to the theories of knowledge structures, especially ""concept maps"". The temporal dimension is related to ""experiential learning"", especially the approach of Kolb. The multi-player aspect of serious games is related to theories of ""collaborative learning"" which is broken down into a discussion of ""discourse"" versus ""dialogue"". Several general guiding principles are explored, such as the use of ""metaphor"" (including metaphors of space, embodiment, systems thinking, the internet and emergence). The topological design of a serious game is also highlighted. The discussion of pedagogy is related to various serious games we have recently produced and researched, and is presented in the hope of informing the ""serious game community"". © 2009, IGI Global.",doi,10.4018/978-1-60566-360-9.ch012,Scopus,Games-Based Learning Advancements for Multi-Sensory Human Computer Interfaces: Techniques and Effective Practices,Price C.,2009,Book Chapter,NA,reviewer1,Andreas
